Rank,Event ID,Raw Score,Final Score,Event Type,Price ($),Distance (km),Date/Time,description,location,source,type,currencyCode,url
689,894,1875.7239301076388,1875.7239301076388,Workshops,49.76,55.26,2024-12-05 11:15:54.183144,,"86.552581, -29.104399",MockSource,Workshops,USD,https://placeholder.url
690,954,1875.332,1875.332,Film,9.24,21.74,2024-12-08 10:45:54.184153,,"-62.403767, -135.094192",MockSource,Film,USD,https://placeholder.url
691,778,1872.5989335173608,1872.5989335173608,Science,45.92,34.15,2024-12-05 11:45:54.181180,,"-79.337029, -171.665011",MockSource,Science,USD,https://placeholder.url
692,829,1867.9114318506943,1867.9114318506943,Virtual,49.05,71.29,2024-12-05 12:30:54.182140,,"19.711237, -99.706955",MockSource,Virtual,USD,https://placeholder.url
693,802,1856.973933517361,1856.973933517361,Family,64.88,90.39,2024-12-05 14:15:54.181180,,"-75.873465, -43.282834",MockSource,Family,USD,https://placeholder.url
694,830,1853.6183435111036,1853.6183435111036,Sports,120.65,24.8,2024-12-07 12:30:54.182140,,"-25.776001, 20.977834",MockSource,Sports,USD,https://placeholder.url
695,377,1850.7239475399306,1850.7239475399306,Virtual,40.42,91.51,2024-12-05 15:15:54.173103,,"-1.022085, 134.787697",MockSource,Virtual,USD,https://placeholder.url
696,720,1835.098935279514,1835.098935279514,Pets,45.17,62.23,2024-12-05 17:45:54.180165,,"10.874109, -116.773158",MockSource,Pets,USD,https://placeholder.url
697,291,1830.579159420833,1830.579159420833,Wellness,13.27,71.42,2024-12-02 17:15:54.172103,,"42.303707, 79.307636",MockSource,Wellness,USD,https://placeholder.url
698,697,1813.2239369791666,1813.2239369791666,Nightlife,85.85,47.0,2024-12-05 21:15:54.179186,,"-47.179542, 25.396445",MockSource,Nightlife,USD,https://placeholder.url
699,83,1811.6614544843756,1811.6614544843756,Science,83.71,64.12,2024-12-05 21:30:54.169103,,"11.398714, 155.118438",MockSource,Science,USD,https://placeholder.url
700,466,1810.098944067709,1810.098944067709,Holiday,42.9,86.83,2024-12-05 21:45:54.175103,,"57.298071, -45.18072",MockSource,Holiday,USD,https://placeholder.url
701,159,1802.6064,1802.6064,Conferences,231.65,32.96,2024-11-23 14:30:54.170103,,"-26.046803, 6.038921",MockSource,Conferences,USD,https://placeholder.url
702,47,1800.7239562204863,1800.7239562204863,Outdoors,40.62,75.11,2024-12-05 23:15:54.168103,,"-49.657303, -53.769655",MockSource,Outdoors,USD,https://placeholder.url
703,310,1800.0,1800.0,Music,139.04,71.78,2024-11-29 22:30:54.172103,,"-0.416048, -57.111267",MockSource,Music,USD,https://placeholder.url
705,612,1800.0,1800.0,Networking,135.96,94.4,2024-11-28 14:30:54.178154,,"-26.369716, -39.821161",MockSource,Networking,USD,https://placeholder.url
704,162,1800.0,1800.0,Music,147.23,35.73,2024-11-29 17:00:54.170103,,"-38.766242, -70.487972",MockSource,Music,USD,https://placeholder.url
706,710,1792.2140432812498,1792.2140432812498,Science,29.96,39.65,2024-12-04 16:45:54.179186,,"-67.77122, -4.918812",MockSource,Science,USD,https://placeholder.url
707,463,1787.9952996609377,1787.9952996609377,Gaming,29.88,35.98,2024-12-04 17:30:54.175103,,"84.287931, 67.415894",MockSource,Gaming,USD,https://placeholder.url
708,363,1786.6680000000001,1786.6680000000001,Pets,23.72,28.9,2024-12-20 12:15:54.173103,,"88.245363, 16.410426",MockSource,Pets,USD,https://placeholder.url
709,74,1761.2765605984378,1761.2765605984378,Wellness,23.05,41.05,2024-12-04 22:15:54.168103,,"-89.858934, 165.777433",MockSource,Wellness,USD,https://placeholder.url
710,403,1751.0,1751.0,Pets,20.71,25.47,2024-12-16 15:00:54.174103,,"69.146718, -25.814618",MockSource,Pets,USD,https://placeholder.url
711,580,1750.1231999999998,1750.1231999999998,Conferences,216.32,41.59,2024-11-23 12:45:54.177139,,"-36.932339, -19.400211",MockSource,Conferences,USD,https://placeholder.url
712,689,1738.2239369791666,1738.2239369791666,Science,84.42,92.81,2024-12-06 09:15:54.179186,,"-55.940001, -85.346531",MockSource,Science,USD,https://placeholder.url
713,418,1730.5791566430555,1730.5791566430555,Pets,7.77,48.96,2024-12-03 13:15:54.174103,,"63.020215, 115.72584",MockSource,Pets,USD,https://placeholder.url
714,153,1729.0,1729.0,Charity,21.5,26.13,2024-12-17 17:45:54.170103,,"-75.640121, 130.720228",MockSource,Charity,USD,https://placeholder.url
715,163,1724.3291621986111,1724.3291621986111,Charity,19.24,67.2,2024-12-03 14:30:54.170103,,"-77.695055, 130.202786",MockSource,Charity,USD,https://placeholder.url
716,691,1711.8291495833334,1711.8291495833334,Community,9.17,61.96,2024-12-03 17:00:54.179186,,"-33.490929, 36.585313",MockSource,Community,USD,https://placeholder.url
717,609,1704.329151016667,1704.329151016667,Film,11.97,52.85,2024-12-03 18:30:54.178154,,"53.65477, 91.431337",MockSource,Film,USD,https://placeholder.url
718,581,1689.329152426389,1689.329152426389,Pets,12.96,82.93,2024-12-03 21:30:54.177139,,"4.214435, -45.158013",MockSource,Pets,USD,https://placeholder.url
719,60,1688.2239562204863,1688.2239562204863,Exhibitions,78.2,65.31,2024-12-06 17:15:54.168103,,"32.560915, 9.010011",MockSource,Exhibitions,USD,https://placeholder.url
720,290,1685.5791594208335,1685.5791594208335,Charity,21.67,74.4,2024-12-03 22:15:54.172103,,"-73.412162, 105.578738",MockSource,Charity,USD,https://placeholder.url
721,964,1685.5791426847222,1685.5791426847222,Charity,14.36,84.07,2024-12-03 22:15:54.184153,,"38.420178, -150.523677",MockSource,Charity,USD,https://placeholder.url
722,858,1673.0,1673.0,Film,13.91,27.81,2024-12-17 17:00:54.182140,,"-42.227112, 8.663667",MockSource,Film,USD,https://placeholder.url
723,723,1667.9114352795139,1667.9114352795139,Workshops,32.9,39.15,2024-12-06 20:30:54.180165,,"53.136776, -42.832945",MockSource,Workshops,USD,https://placeholder.url
724,639,1662.5,1662.5,Conferences,398.76,1.04,2024-12-11 15:15:54.178154,,"-81.846665, -81.459033",MockSource,Conferences,USD,https://placeholder.url
725,662,1657.21404328125,1657.21404328125,Music,26.43,97.77,2024-12-05 16:45:54.179186,,"-87.149838, -32.139535",MockSource,Music,USD,https://placeholder.url
726,155,1653.848952748264,1653.848952748264,Pets,45.43,79.46,2024-12-06 22:45:54.170103,,"57.734813, 29.460988",MockSource,Pets,USD,https://placeholder.url
727,738,1620.6515417515625,1620.6515417515625,Nightlife,27.42,82.22,2024-12-05 23:15:54.180165,,"-47.424677, 124.853292",MockSource,Nightlife,USD,https://placeholder.url
728,978,1606.8291426847222,1606.8291426847222,Pets,5.84,51.86,2024-12-04 14:00:54.184153,,"67.859146, -44.006505",MockSource,Pets,USD,https://placeholder.url
729,963,1600.5791426847225,1600.5791426847225,Networking,119.19,57.09,2024-12-04 15:15:54.184153,,"77.184017, 83.370988",MockSource,Networking,USD,https://placeholder.url
730,677,1592.9339999999997,1592.9339999999997,Sports,156.9,12.31,2024-12-13 14:30:54.179186,,"-0.176235, 58.787588",MockSource,Sports,USD,https://placeholder.url
731,113,1589.3324999999998,1589.3324999999998,Sports,199.31,12.85,2024-12-11 16:00:54.169103,,"-58.290778, -66.949424",MockSource,Sports,USD,https://placeholder.url
732,18,1588.0791649763892,1588.0791649763892,Networking,13.61,33.37,2024-12-04 17:45:54.168103,,"-16.204767, -157.766807",MockSource,Networking,USD,https://placeholder.url
733,8,1577.2864579565974,1577.2864579565974,Exhibitions,91.83,82.89,2024-12-07 11:00:54.167103,,"-68.407516, -146.922666",MockSource,Exhibitions,USD,https://placeholder.url
734,185,1567.4154999999998,1567.4154999999998,Conferences,294.67,15.26,2024-12-16 19:45:54.170103,,"75.536167, 0.036467",MockSource,Conferences,USD,https://placeholder.url
735,119,1542.7956217668752,1542.7956217668752,Festivals,163.91,93.99,2024-12-05 17:30:54.169103,,"30.629255, -26.173944",MockSource,Festivals,USD,https://placeholder.url
736,556,1538.223940532986,1538.223940532986,Outdoors,35.45,79.7,2024-12-07 17:15:54.177139,,"-89.734241, -83.360626",MockSource,Outdoors,USD,https://placeholder.url
737,496,1532.3093664406251,1532.3093664406251,Theater,133.73,73.78,2024-11-30 22:45:54.175103,,"-67.343055, -53.492745",MockSource,Theater,USD,https://placeholder.url
738,517,1500.723942331597,1500.723942331597,Sports,57.06,31.93,2024-12-07 23:15:54.176103,,"75.256344, -38.069941",MockSource,Sports,USD,https://placeholder.url
788,938,1500.0,1500.0,Workshops,35.41,52.06,2024-12-15 13:30:54.184153,,"-36.224224, -147.964076",MockSource,Workshops,USD,https://placeholder.url
782,923,1500.0,1500.0,Nightlife,97.73,79.82,2025-01-01 19:00:54.183144,,"60.094824, 17.633568",MockSource,Nightlife,USD,https://placeholder.url
814,122,1500.0,1500.0,Nightlife,52.98,64.77,2024-12-13 10:15:54.169103,,"36.909512, -57.673788",MockSource,Nightlife,USD,https://placeholder.url
789,942,1500.0,1500.0,Wellness,43.87,92.3,2024-12-23 14:30:54.184153,,"49.690865, -87.73427",MockSource,Wellness,USD,https://placeholder.url
742,20,1500.0,1500.0,Outdoors,66.68,81.61,2024-12-20 17:30:54.168103,,"-43.240708, 33.740308",MockSource,Outdoors,USD,https://placeholder.url
748,104,1500.0,1500.0,Film,32.17,94.95,2024-12-12 17:15:54.169103,,"-39.361696, -132.197141",MockSource,Film,USD,https://placeholder.url
768,231,1500.0,1500.0,Outdoors,96.16,31.71,2024-12-21 20:15:54.171103,,"-82.543615, 103.1761",MockSource,Outdoors,USD,https://placeholder.url
763,635,1500.0,1500.0,Outdoors,97.66,93.73,2024-12-21 17:00:54.178154,,"-59.436735, -161.128207",MockSource,Outdoors,USD,https://placeholder.url
794,956,1500.0,1500.0,Nightlife,83.3,59.41,2024-12-21 21:30:54.184153,,"-10.204535, -5.236998",MockSource,Nightlife,USD,https://placeholder.url
801,970,1500.0,1500.0,Theater,84.52,63.35,2025-01-07 17:15:54.184153,,"56.254859, 56.956807",MockSource,Theater,USD,https://placeholder.url
807,127,1500.0,1500.0,Wellness,49.5,61.34,2025-01-03 16:45:54.169103,,"-57.872933, -167.838027",MockSource,Wellness,USD,https://placeholder.url
797,966,1500.0,1500.0,Holiday,63.34,55.45,2024-12-20 22:15:54.184153,,"73.374741, -22.175088",MockSource,Holiday,USD,https://placeholder.url
769,899,1500.0,1500.0,Networking,84.03,45.21,2024-12-19 16:15:54.183144,,"-9.170988, 36.188928",MockSource,Networking,USD,https://placeholder.url
760,878,1500.0,1500.0,Science,32.99,36.16,2024-12-11 23:15:54.183144,,"60.075076, -172.287479",MockSource,Science,USD,https://placeholder.url
765,318,1500.0,1500.0,Wellness,50.24,31.89,2025-01-20 23:15:54.172103,,"-41.932197, -159.405258",MockSource,Wellness,USD,https://placeholder.url
755,869,1500.0,1500.0,Networking,42.51,71.56,2024-12-12 15:30:54.182140,,"54.778115, 148.230847",MockSource,Networking,USD,https://placeholder.url
815,457,1500.0,1500.0,Nightlife,68.06,78.12,2024-12-09 22:15:54.175103,,"-73.296723, 96.732516",MockSource,Nightlife,USD,https://placeholder.url
802,453,1500.0,1500.0,Wellness,75.97,35.11,2024-12-09 22:30:54.175103,,"-34.845221, -177.808876",MockSource,Wellness,USD,https://placeholder.url
767,498,1500.0,1500.0,Nightlife,84.18,98.65,2024-12-20 22:45:54.175103,,"86.559545, 98.525655",MockSource,Nightlife,USD,https://placeholder.url
744,242,1500.0,1500.0,Exhibitions,72.52,96.14,2025-01-03 17:00:54.171103,,"-34.528391, 126.417452",MockSource,Exhibitions,USD,https://placeholder.url
806,353,1500.0,1500.0,Theater,38.05,66.93,2024-12-20 13:45:54.173103,,"-88.936445, -24.614426",MockSource,Theater,USD,https://placeholder.url
743,504,1500.0,1500.0,Nightlife,95.63,75.46,2024-12-20 23:00:54.176103,,"72.282579, 70.835614",MockSource,Nightlife,USD,https://placeholder.url
741,665,1500.0,1500.0,Family,66.17,62.48,2024-12-09 19:45:54.179186,,"-46.562282, -122.147836",MockSource,Family,USD,https://placeholder.url
747,685,1500.0,1500.0,Workshops,31.07,72.95,2024-12-17 15:00:54.179186,,"80.181666, 169.742671",MockSource,Workshops,USD,https://placeholder.url
754,647,1500.0,1500.0,Theater,63.63,79.96,2024-12-20 23:30:54.178154,,"-65.864995, -21.792523",MockSource,Theater,USD,https://placeholder.url
809,356,1500.0,1500.0,Charity,49.01,31.96,2025-01-13 14:00:54.173103,,"54.946534, 177.087903",MockSource,Charity,USD,https://placeholder.url
740,663,1500.0,1500.0,Science,65.76,83.24,2025-01-19 19:15:54.179186,,"75.217626, 39.668248",MockSource,Science,USD,https://placeholder.url
770,901,1500.0,1500.0,Sports,47.13,65.01,2024-12-17 12:00:54.183144,,"-89.283592, -172.37098",MockSource,Sports,USD,https://placeholder.url
762,65,1500.0,1500.0,Networking,53.65,85.51,2024-12-11 22:45:54.168103,,"20.664654, 75.112136",MockSource,Networking,USD,https://placeholder.url
792,58,1500.0,1500.0,Gaming,43.99,47.11,2024-12-16 22:45:54.168103,,"-52.285979, 149.568376",MockSource,Gaming,USD,https://placeholder.url
804,91,1500.0,1500.0,Charity,45.43,97.73,2024-12-16 12:00:54.169103,,"32.234431, 164.354091",MockSource,Charity,USD,https://placeholder.url
811,92,1500.0,1500.0,Theater,49.65,86.71,2024-12-17 19:45:54.169103,,"-24.708891, -13.495911",MockSource,Theater,USD,https://placeholder.url
812,630,1500.0,1500.0,Nightlife,35.5,61.53,2024-12-21 18:30:54.178154,,"-57.869051, 83.261832",MockSource,Nightlife,USD,https://placeholder.url
805,94,1500.0,1500.0,Theater,59.75,74.66,2024-12-22 21:15:54.169103,,"2.241167, -125.628678",MockSource,Theater,USD,https://placeholder.url
773,258,1500.0,1500.0,Exhibitions,44.61,74.18,2024-12-10 19:00:54.171103,,"-32.694188, -86.225598",MockSource,Exhibitions,USD,https://placeholder.url
775,261,1500.0,1500.0,Outdoors,63.23,35.96,2025-01-05 22:15:54.171103,,"-47.273148, 71.447586",MockSource,Outdoors,USD,https://placeholder.url
759,876,1500.0,1500.0,Holiday,40.6,48.45,2024-12-20 23:45:54.182140,,"-73.880121, -178.679629",MockSource,Holiday,USD,https://placeholder.url
790,614,1500.0,1500.0,Pets,40.77,78.46,2024-12-09 22:00:54.178154,,"-79.780884, 71.341811",MockSource,Pets,USD,https://placeholder.url
778,918,1500.0,1500.0,Nightlife,37.76,77.61,2024-12-17 17:45:54.183144,,"23.030803, 159.289233",MockSource,Nightlife,USD,https://placeholder.url
774,911,1500.0,1500.0,Holiday,48.22,67.13,2024-12-13 23:15:54.183144,,"37.791063, 97.295869",MockSource,Holiday,USD,https://placeholder.url
766,598,1500.0,1500.0,Nightlife,38.92,73.55,2024-12-21 11:00:54.177139,,"5.653698, -129.736227",MockSource,Nightlife,USD,https://placeholder.url
761,707,1500.0,1500.0,Gaming,53.73,36.33,2025-01-06 21:00:54.179186,,"44.532806, -70.235053",MockSource,Gaming,USD,https://placeholder.url
780,735,1500.0,1500.0,Exhibitions,40.66,52.95,2025-01-20 23:00:54.180165,,"0.572067, 119.38696",MockSource,Exhibitions,USD,https://placeholder.url
756,700,1500.0,1500.0,Science,89.91,82.46,2024-12-14 22:15:54.179186,,"3.764386, 126.850911",MockSource,Science,USD,https://placeholder.url
777,326,1500.0,1500.0,Workshops,32.65,83.06,2024-12-25 22:15:54.172103,,"-57.807034, -167.283555",MockSource,Workshops,USD,https://placeholder.url
781,328,1500.0,1500.0,Outdoors,60.02,33.44,2024-12-14 18:30:54.172103,,"5.226646, -84.761258",MockSource,Outdoors,USD,https://placeholder.url
752,578,1500.0,1500.0,Wellness,43.94,90.82,2024-12-12 21:15:54.177139,,"-66.817105, 169.347086",MockSource,Wellness,USD,https://placeholder.url
787,89,1500.0,1500.0,Gaming,50.18,61.44,2024-12-19 19:00:54.169103,,"52.915444, -14.66845",MockSource,Gaming,USD,https://placeholder.url
764,518,1500.0,1500.0,Workshops,41.07,76.62,2024-12-24 12:00:54.176103,,"21.873035, -158.394592",MockSource,Workshops,USD,https://placeholder.url
803,536,1500.0,1500.0,Family,48.94,31.07,2024-12-13 17:15:54.176103,,"80.748589, -71.20555",MockSource,Family,USD,https://placeholder.url
800,270,1500.0,1500.0,Charity,49.04,76.03,2025-01-17 22:00:54.172103,,"-34.675454, 44.542832",MockSource,Charity,USD,https://placeholder.url
753,861,1500.0,1500.0,Music,47.51,98.04,2024-12-16 19:00:54.182140,,"24.626873, 37.231047",MockSource,Music,USD,https://placeholder.url
791,750,1500.0,1500.0,Exhibitions,70.95,57.0,2024-12-18 17:45:54.180165,,"-82.027514, -117.81655",MockSource,Exhibitions,USD,https://placeholder.url
749,204,1500.0,1500.0,Music,83.34,34.83,2024-12-11 18:15:54.171103,,"55.961758, 157.015116",MockSource,Music,USD,https://placeholder.url
758,147,1500.0,1500.0,Family,45.88,80.81,2024-12-08 19:00:54.170103,,"13.678595, -30.037475",MockSource,Family,USD,https://placeholder.url
772,367,1500.0,1500.0,Sports,77.76,38.45,2024-12-18 20:45:54.173103,,"31.216651, -134.595242",MockSource,Sports,USD,https://placeholder.url
793,758,1500.0,1500.0,Nightlife,32.36,96.91,2024-12-21 13:00:54.180165,,"12.456946, 152.225287",MockSource,Nightlife,USD,https://placeholder.url
795,763,1500.0,1500.0,Pets,44.12,98.42,2024-12-18 08:30:54.180165,,"67.492211, -53.971807",MockSource,Pets,USD,https://placeholder.url
750,394,1500.0,1500.0,Workshops,34.32,68.48,2024-12-20 23:00:54.173103,,"33.266563, -130.508946",MockSource,Workshops,USD,https://placeholder.url
779,111,1500.0,1500.0,Outdoors,82.23,65.82,2024-12-11 20:45:54.169103,,"57.284719, 155.061474",MockSource,Outdoors,USD,https://placeholder.url
785,112,1500.0,1500.0,Film,39.24,63.73,2025-01-14 16:45:54.169103,,"37.317205, 139.652162",MockSource,Film,USD,https://placeholder.url
739,171,1500.0,1500.0,Family,35.14,68.14,2024-12-23 22:00:54.170103,,"3.701502, -126.78414",MockSource,Family,USD,https://placeholder.url
784,481,1500.0,1500.0,Virtual,48.76,76.91,2025-01-02 22:30:54.175103,,"78.31675, -109.14482",MockSource,Virtual,USD,https://placeholder.url
776,167,1500.0,1500.0,Science,43.63,60.01,2024-12-11 20:45:54.170103,,"5.893052, 0.718405",MockSource,Science,USD,https://placeholder.url
757,470,1500.0,1500.0,Virtual,48.25,86.09,2024-12-15 18:45:54.175103,,"-3.117108, 114.629903",MockSource,Virtual,USD,https://placeholder.url
813,992,1500.0,1500.0,Outdoors,55.71,37.4,2024-12-10 23:15:54.185136,,"72.156793, -58.381792",MockSource,Outdoors,USD,https://placeholder.url
745,73,1500.0,1500.0,Film,37.48,40.13,2024-12-21 15:15:54.168103,,"34.118285, -131.741027",MockSource,Film,USD,https://placeholder.url
796,803,1500.0,1500.0,Charity,43.24,71.72,2024-12-21 12:00:54.181180,,"-82.396294, -145.771718",MockSource,Charity,USD,https://placeholder.url
786,801,1500.0,1500.0,Theater,38.36,67.09,2024-12-20 18:00:54.181180,,"-11.671499, 38.255622",MockSource,Theater,USD,https://placeholder.url
798,283,1500.0,1500.0,Holiday,81.56,36.36,2024-12-08 21:00:54.172103,,"11.958201, -134.811004",MockSource,Holiday,USD,https://placeholder.url
810,541,1500.0,1500.0,Science,46.84,38.63,2024-12-16 18:00:54.176103,,"-52.148026, 44.925643",MockSource,Science,USD,https://placeholder.url
771,70,1500.0,1500.0,Music,44.35,71.81,2024-12-19 12:00:54.168103,,"-67.202986, 0.257196",MockSource,Music,USD,https://placeholder.url
783,215,1500.0,1500.0,Outdoors,61.98,59.44,2024-12-21 13:00:54.171103,,"-22.288829, -131.290441",MockSource,Outdoors,USD,https://placeholder.url
751,850,1500.0,1500.0,Theater,33.95,67.72,2024-12-24 15:15:54.182140,,"26.718638, 7.761938",MockSource,Theater,USD,https://placeholder.url
746,840,1500.0,1500.0,Virtual,43.9,41.48,2024-12-10 10:15:54.182140,,"-44.480141, 59.586207",MockSource,Virtual,USD,https://placeholder.url
799,968,1500.0,1500.0,Music,79.57,86.63,2024-12-11 12:30:54.184153,,"8.115642, 95.477457",MockSource,Music,USD,https://placeholder.url
808,986,1500.0,1500.0,Wellness,64.13,55.53,2024-12-09 22:30:54.185136,,"-13.501933, -46.277943",MockSource,Wellness,USD,https://placeholder.url
816,123,1500.0,1500.0,Nightlife,84.38,86.55,2024-12-08 19:45:54.169103,,"-44.042369, 101.12008",MockSource,Nightlife,USD,https://placeholder.url
817,637,1494.3291510166666,1494.3291510166666,Outdoors,20.67,32.43,2024-12-05 12:30:54.178154,,"89.027914, 57.347869",MockSource,Outdoors,USD,https://placeholder.url
818,944,1488.4912,1488.4912,Conferences,232.37,32.65,2024-11-25 09:45:54.184153,,"-3.611241, 69.094914",MockSource,Conferences,USD,https://placeholder.url
819,345,1466.8291580319446,1466.8291580319446,Community,15.6,73.0,2024-12-05 18:00:54.173103,,"-81.114707, -107.693964",MockSource,Community,USD,https://placeholder.url
820,484,1463.0791552541668,1463.0791552541668,Holiday,7.2,30.77,2024-12-05 18:45:54.175103,,"27.608645, 77.338247",MockSource,Holiday,USD,https://placeholder.url
821,817,1461.996860110417,1461.996860110417,Networking,145.3,91.19,2024-12-01 17:30:54.181180,,"25.659856, 160.357132",MockSource,Networking,USD,https://placeholder.url
822,260,1461.8291608097225,1461.8291608097225,Community,0.03,63.39,2024-12-05 19:00:54.171103,,"52.276435, -68.890017",MockSource,Community,USD,https://placeholder.url
823,740,1444.3291482236114,1444.3291482236114,Pets,4.3,88.64,2024-12-05 22:30:54.180165,,"-33.265716, -61.608078",MockSource,Pets,USD,https://placeholder.url
824,998,1420.9640339843752,1420.9640339843752,Wellness,22.41,89.92,2024-12-07 10:45:54.185136,,"-82.078623, 175.039182",MockSource,Wellness,USD,https://placeholder.url
825,903,1408.9206012904167,1408.9206012904167,Festivals,176.08,44.3,2024-12-06 19:00:54.183144,,"-44.432219, 113.292612",MockSource,Festivals,USD,https://placeholder.url
826,621,1407.8287999999998,1407.8287999999998,Conferences,363.06,53.79,2024-11-25 14:00:54.178154,,"-35.804513, 32.977066",MockSource,Conferences,USD,https://placeholder.url
827,794,1374.4471999999998,1374.4471999999998,Conferences,174.04,45.78,2024-11-25 16:15:54.181180,,"10.334155, 127.731592",MockSource,Conferences,USD,https://placeholder.url
828,225,1374.3291608097222,1374.3291608097222,Community,8.9,95.57,2024-12-06 12:30:54.171103,,"-45.729902, -49.317872",MockSource,Community,USD,https://placeholder.url
838,46,1350.0,1350.0,Film,27.33,89.75,2024-12-15 21:45:54.168103,,"13.729594, -98.074696",MockSource,Film,USD,https://placeholder.url
835,305,1350.0,1350.0,Charity,28.22,67.48,2024-12-22 19:15:54.172103,,"-64.193039, -42.120725",MockSource,Charity,USD,https://placeholder.url
834,269,1350.0,1350.0,Charity,27.17,47.0,2025-01-20 19:15:54.172103,,"-69.903754, 137.406972",MockSource,Charity,USD,https://placeholder.url
839,999,1350.0,1350.0,Workshops,30.21,38.47,2024-12-30 22:00:54.185136,,"-53.518219, -128.374004",MockSource,Workshops,USD,https://placeholder.url
837,534,1350.0,1350.0,Workshops,22.49,93.02,2024-12-22 15:45:54.176103,,"63.725653, 153.148605",MockSource,Workshops,USD,https://placeholder.url
836,741,1350.0,1350.0,Virtual,25.32,83.94,2024-12-20 13:45:54.180165,,"56.006459, 23.097258",MockSource,Virtual,USD,https://placeholder.url
833,910,1350.0,1350.0,Workshops,26.0,97.06,2024-12-16 12:00:54.183144,,"36.3206, 90.298642",MockSource,Workshops,USD,https://placeholder.url
832,237,1350.0,1350.0,Exhibitions,21.84,41.39,2025-01-12 22:00:54.171103,,"-29.651404, -109.37464",MockSource,Exhibitions,USD,https://placeholder.url
831,895,1350.0,1350.0,Pets,26.94,57.58,2024-12-21 19:30:54.183144,,"-40.581727, -152.145647",MockSource,Pets,USD,https://placeholder.url
829,312,1350.0,1350.0,Film,30.38,92.11,2024-12-18 22:30:54.172103,,"39.923182, -109.831992",MockSource,Film,USD,https://placeholder.url
830,412,1350.0,1350.0,Nightlife,25.12,60.45,2024-12-22 22:45:54.174103,,"12.534765, -96.101724",MockSource,Nightlife,USD,https://placeholder.url
840,797,1348.0791468138887,1348.0791468138887,Virtual,16.48,48.57,2024-12-06 17:45:54.181180,,"-50.905485, 32.942681",MockSource,Virtual,USD,https://placeholder.url
841,601,1339.3291524263886,1339.3291524263886,Wellness,18.02,98.18,2024-12-06 19:30:54.177139,,"81.687373, 49.600988",MockSource,Wellness,USD,https://placeholder.url
842,49,1284.8093737322918,1284.8093737322918,Networking,138.52,65.38,2024-12-03 16:45:54.168103,,"-53.353431, 149.821566",MockSource,Networking,USD,https://placeholder.url
843,773,1277.6706041545829,1277.6706041545829,Festivals,184.14,63.52,2024-12-07 20:00:54.181180,,"53.99961, 134.366853",MockSource,Festivals,USD,https://placeholder.url
845,804,1259.9999999999998,1259.9999999999998,Conferences,320.49,67.59,2024-11-29 22:45:54.181180,,"6.797224, 102.415847",MockSource,Conferences,USD,https://placeholder.url
848,50,1259.9999999999998,1259.9999999999998,Conferences,363.74,33.65,2024-11-28 17:15:54.168103,,"7.890434, 79.781546",MockSource,Conferences,USD,https://placeholder.url
844,464,1259.9999999999998,1259.9999999999998,Conferences,237.35,98.46,2024-11-27 22:30:54.175103,,"-85.027522, 172.060559",MockSource,Conferences,USD,https://placeholder.url
846,965,1259.9999999999998,1259.9999999999998,Festivals,159.77,91.95,2024-12-26 08:00:54.184153,,"5.814361, 77.729353",MockSource,Festivals,USD,https://placeholder.url
850,715,1259.9999999999998,1259.9999999999998,Conferences,292.28,66.0,2024-11-28 23:30:54.180165,,"12.794225, 172.634712",MockSource,Conferences,USD,https://placeholder.url
849,618,1259.9999999999998,1259.9999999999998,Festivals,151.16,97.07,2024-12-13 22:00:54.178154,,"-14.725118, -117.102543",MockSource,Festivals,USD,https://placeholder.url
851,692,1259.9999999999998,1259.9999999999998,Sports,238.49,42.23,2024-11-28 18:30:54.179186,,"-11.651023, 56.676365",MockSource,Sports,USD,https://placeholder.url
847,676,1259.9999999999998,1259.9999999999998,Conferences,409.03,97.55,2024-11-28 14:30:54.179186,,"-71.561045, 55.089918",MockSource,Conferences,USD,https://placeholder.url
852,333,1259.9999999999998,1259.9999999999998,Sports,249.37,71.36,2024-11-29 22:30:54.173103,,"-31.220811, 151.450324",MockSource,Sports,USD,https://placeholder.url
884,7,1200.0,1200.0,Community,16.98,56.14,2025-01-20 15:00:54.167103,,"33.97898, -150.98857",MockSource,Community,USD,https://placeholder.url
875,388,1200.0,1200.0,Charity,9.7,85.18,2024-12-30 23:45:54.173103,,"57.159264, 31.62307",MockSource,Charity,USD,https://placeholder.url
886,779,1200.0,1200.0,Charity,8.36,48.0,2025-01-16 16:45:54.181180,,"71.27414, 143.727764",MockSource,Charity,USD,https://placeholder.url
887,306,1200.0,1200.0,Virtual,18.05,71.15,2024-12-30 22:00:54.172103,,"-78.614422, -54.281961",MockSource,Virtual,USD,https://placeholder.url
871,476,1200.0,1200.0,Film,12.22,36.13,2024-12-17 12:00:54.175103,,"28.135003, 124.359984",MockSource,Film,USD,https://placeholder.url
857,939,1200.0,1200.0,Virtual,8.86,66.31,2024-12-18 22:00:54.184153,,"-47.055042, -49.368843",MockSource,Virtual,USD,https://placeholder.url
876,979,1200.0,1200.0,Workshops,11.62,95.06,2025-01-04 20:00:54.184153,,"29.50694, -133.252262",MockSource,Workshops,USD,https://placeholder.url
872,974,1200.0,1200.0,Charity,19.17,99.74,2024-12-08 17:00:54.184153,,"34.546839, -155.714191",MockSource,Charity,USD,https://placeholder.url
854,814,1200.0,1200.0,Virtual,21.36,92.98,2024-12-20 20:00:54.181180,,"-41.613188, 77.011822",MockSource,Virtual,USD,https://placeholder.url
